,age,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,employment_type,salary
10925,22,11,1,4,0,1,0,0,40,1,1,1
10926,38,13,1,3,0,1,0,0,50,1,1,1
10927,54,10,0,2,0,1,0,0,40,1,2,1
10928,23,9,1,3,0,1,0,0,40,1,1,1
10929,46,9,0,2,3,1,0,0,40,1,1,1
10930,59,6,0,2,0,1,0,0,40,1,1,1
10933,41,11,1,3,0,1,0,0,40,1,0,1
10934,42,11,0,2,0,1,0,0,48,1,1,1
10935,58,10,0,2,0,1,0,0,40,1,1,0
10936,24,9,0,2,0,1,0,0,50,1,1,1
10937,39,13,0,2,0,1,0,0,45,1,1,0
10938,28,13,1,3,0,0,0,1,35,1,1,1
10939,25,14,1,3,0,1,0,0,55,1,1,1
10940,29,10,1,0,0,0,0,0,54,1,1,1
10941,53,3,0,2,0,1,0,0,40,1,1,1
10942,63,9,0,2,0,1,0,0,40,1,0,1
10943,26,11,1,3,0,0,0,0,38,1,0,1
10944,21,9,1,3,0,1,1,0,50,1,1,1
10945,45,10,0,2,0,1,0,0,40,1,1,0
10946,29,11,1,4,0,0,0,0,40,1,1,1
10947,72,16,0,2,0,1,0,1,40,1,0,1
10948,51,6,1,5,0,1,0,0,40,1,1,1
10949,21,5,1,4,0,1,0,0,40,1,1,1
10950,38,10,1,0,3,0,0,0,40,1,1,1
10951,38,13,0,1,0,0,0,0,40,1,1,0
10952,46,14,0,2,0,1,0,0,41,1,1,1
10953,31,13,1,0,0,1,0,0,60,1,2,0
10954,68,6,1,3,3,0,0,0,90,1,0,1
10956,21,9,1,4,0,1,0,0,40,1,1,1
10957,44,13,0,2,0,1,0,0,3,1,1,1
10958,56,16,0,2,0,1,0,0,40,1,0,0
10960,36,9,0,2,0,1,1,0,40,1,1,0
10961,21,9,1,3,0,0,0,0,25,1,1,1
10962,21,10,1,3,3,0,1,0,40,1,1,0
10963,52,10,0,2,0,1,0,0,40,1,0,1
10964,56,16,0,2,0,1,1,0,70,1,2,0
10965,52,13,1,3,0,0,0,1,20,1,1,0
10966,51,13,0,2,0,1,0,0,25,1,2,1
10967,29,9,1,0,0,1,0,0,40,1,1,1
10968,36,10,1,3,3,1,0,0,55,1,1,1
10969,29,9,0,2,0,1,0,0,55,1,1,1
10970,21,9,1,4,0,0,0,0,30,1,1,1
10971,58,2,0,2,0,1,0,0,40,1,1,1
10972,37,9,1,3,0,1,0,0,40,1,1,1
10973,50,10,1,3,3,0,0,0,45,1,1,1
10974,30,9,1,3,0,1,0,0,50,0,1,1
10975,29,9,1,4,3,1,0,0,30,1,1,1
10976,48,9,0,2,0,1,0,0,40,1,2,1
10977,50,4,0,2,0,1,0,0,40,1,2,1
10978,39,12,0,1,0,0,0,0,25,1,1,0
10979,35,15,0,2,0,1,0,0,55,1,0,1
10980,54,9,0,2,0,1,1,0,25,1,1,0
10981,24,9,0,1,0,0,0,0,25,1,1,1
10982,20,9,1,5,0,1,0,0,45,1,1,1
10983,30,10,0,2,1,1,0,0,55,1,2,0
10984,19,9,1,4,2,0,0,0,30,1,2,1
10985,26,9,1,3,3,1,0,0,40,1,1,1
10986,38,9,0,2,0,1,0,1,99,1,1,0
10987,25,10,1,3,0,0,0,0,40,1,1,1
10988,33,10,1,0,0,1,0,0,50,1,1,1
10989,60,13,0,2,0,1,1,0,40,1,0,0
10990,30,10,1,3,0,1,0,0,40,1,1,1
10991,30,13,1,3,0,1,0,0,40,1,1,1
10992,19,4,1,3,0,0,0,0,40,1,1,1
10993,23,9,1,4,0,1,0,0,40,1,1,1
10994,27,10,0,2,0,1,0,0,40,1,1,0
10996,39,12,0,2,0,1,0,0,52,1,0,1
10997,33,4,0,2,0,1,0,0,45,0,1,1
10998,65,9,0,2,0,1,0,0,24,1,1,1
10999,34,13,0,2,0,1,0,0,50,1,1,0
11000,20,9,1,4,0,0,0,0,25,0,1,1
11002,25,6,1,4,0,1,0,0,40,1,1,1
11003,28,13,1,3,0,0,0,1,50,1,1,0
11004,31,7,1,4,0,1,0,0,25,1,1,1
11005,28,13,1,4,0,1,1,0,40,1,0,1
11006,37,9,1,3,0,0,0,0,40,1,1,1
11007,52,10,0,2,0,1,0,1,50,1,1,0
11008,66,11,1,0,3,0,1,0,40,1,0,1
11009,31,9,1,3,0,1,0,0,40,1,1,1
11010,37,13,0,2,0,1,0,0,50,1,1,0
11011,45,13,0,2,0,1,1,0,45,1,0,1
11012,45,12,1,0,0,1,0,0,40,1,1,1
11013,44,9,0,2,0,1,0,0,60,1,1,1
11014,32,13,1,3,0,1,0,0,40,1,0,1
11015,35,9,0,2,0,1,0,0,60,1,1,0
11016,53,7,1,3,0,1,0,0,40,0,1,1
11017,54,10,0,2,0,1,1,0,40,0,1,0
11018,43,11,0,2,0,1,0,0,40,1,1,1
11019,30,10,1,0,0,1,0,0,40,1,1,1
11020,49,10,1,3,0,1,1,0,50,1,1,1
11021,52,16,0,2,0,1,0,0,57,1,1,0
11022,20,10,1,4,0,0,0,0,4,1,1,1
11023,60,9,0,2,0,1,0,1,40,1,0,0
11024,45,12,1,4,0,1,0,0,40,1,1,1
11025,48,13,0,2,0,1,1,0,60,1,1,0
11026,28,13,0,2,0,1,0,0,60,1,1,0
11028,48,10,0,2,0,1,0,0,40,1,0,1
11029,32,10,0,2,0,1,0,0,45,1,1,1
11030,27,9,1,3,0,1,0,0,30,1,2,1
11031,38,13,0,2,0,1,0,0,35,0,1,1
11032,33,3,1,0,4,1,0,0,20,0,1,1
11033,43,14,1,3,0,0,0,0,50,1,1,0
11034,36,9,1,5,0,1,0,0,60,0,1,1
11035,38,7,0,2,0,1,0,0,40,1,1,1
11036,24,9,1,3,0,0,0,0,40,1,0,1
11037,22,6,1,4,0,1,0,0,40,1,1,1
11038,30,13,1,3,0,1,0,0,40,1,1,1
11040,46,15,0,2,0,1,1,0,55,1,2,0
11041,39,9,0,2,0,1,0,0,50,1,0,1
11042,50,9,0,2,0,1,0,1,40,1,1,1
11043,34,11,1,0,0,0,0,1,40,1,1,1
11044,47,13,0,2,0,1,0,0,60,1,0,0
11045,46,9,0,2,0,1,0,0,40,1,1,1
11047,43,10,1,4,0,0,0,1,72,1,1,1
11048,45,9,1,0,0,1,0,0,40,1,1,1
11049,55,13,0,5,0,1,0,0,40,1,1,1
11050,68,9,0,2,0,1,0,0,8,1,1,1
11051,39,11,0,2,0,1,0,0,40,1,1,1
11052,39,9,1,3,0,0,0,0,40,1,1,1
11053,37,13,1,3,0,1,0,0,40,1,1,1
11054,19,10,1,4,0,1,0,0,40,1,1,1
11055,20,7,1,4,0,1,0,0,20,1,1,1
11057,33,10,0,2,0,1,0,0,40,1,1,1
11058,21,9,1,3,0,1,0,0,35,1,1,1
11060,58,14,1,0,0,1,0,0,35,1,0,0
11061,43,9,1,3,3,1,0,0,55,1,2,1
11062,62,7,1,3,3,0,0,0,21,1,1,1
11063,21,10,1,4,0,1,0,0,20,1,1,1
11064,26,10,0,2,0,1,0,0,60,1,1,1
11065,27,5,0,2,0,1,0,0,40,1,1,1
11066,34,10,0,2,0,1,0,1,38,1,1,0
11067,49,9,1,0,0,0,0,0,40,1,0,1
11068,28,9,1,5,0,0,0,0,40,1,1,1
11069,34,13,0,2,3,1,0,1,48,1,2,0
11070,29,10,0,1,0,0,0,0,40,1,1,0
11071,58,6,0,2,0,1,0,0,50,1,1,0
11072,45,9,1,3,0,0,0,0,40,1,2,1
11073,47,13,1,3,0,0,0,0,40,1,2,1
11074,53,9,0,2,0,1,0,0,40,1,1,0
11075,52,6,0,2,0,1,1,0,40,1,0,1
11076,47,7,1,0,0,0,0,0,15,1,1,1
11077,36,13,0,2,0,1,0,1,40,1,0,0
11078,48,13,0,2,0,1,1,0,65,1,1,0
11079,35,10,0,2,0,1,0,0,40,1,1,0
11080,49,13,0,2,0,1,0,1,50,1,1,0
11081,43,10,0,2,0,1,0,0,45,1,1,1
11082,33,13,0,2,0,1,0,0,50,0,1,0
11083,49,12,0,2,0,1,0,0,40,1,0,1
11084,17,6,1,3,0,1,0,0,20,0,1,1
11086,25,13,1,3,0,1,0,0,40,1,1,1
11088,41,11,1,3,0,1,0,0,60,1,2,1
11089,31,13,0,2,0,1,0,0,40,1,1,0
11090,57,14,1,0,0,1,0,0,40,1,1,0
11091,49,10,0,2,0,1,0,1,44,1,1,0
11092,40,13,0,2,0,1,0,0,40,1,1,0
11093,55,11,0,2,0,1,0,1,50,0,1,0
11094,47,10,1,3,0,1,0,0,60,1,1,1
11095,50,8,1,3,0,1,0,0,40,1,1,1
11096,36,13,1,4,0,1,0,0,50,1,1,1
11097,17,7,1,4,0,1,0,0,25,1,1,1
11098,30,9,0,2,0,1,0,0,40,1,0,0
11100,42,9,0,2,0,1,0,0,40,1,1,0
11101,67,9,0,2,0,1,0,0,50,1,2,1
11102,36,9,0,2,0,1,0,0,45,1,1,0
11103,35,14,0,2,0,1,0,0,50,1,1,0
11104,27,13,1,3,0,0,0,0,40,1,1,1
11105,21,4,1,4,0,1,0,0,40,1,1,1
11106,46,9,0,2,0,1,0,0,40,1,1,1
11107,45,13,0,2,0,1,0,1,45,1,1,0
11108,20,7,1,5,0,1,0,0,40,1,1,1
11109,17,7,1,4,0,1,0,0,20,1,1,1
11110,40,10,1,3,3,1,1,0,50,1,1,0
11111,28,13,0,2,0,1,0,0,40,1,1,0
11112,33,7,1,4,0,1,0,0,40,1,1,1
11113,55,9,1,3,0,0,0,0,40,1,1,1
11114,55,10,0,2,0,1,0,0,50,1,2,1
11115,47,9,1,0,3,0,0,0,40,1,1,1
11116,52,14,0,2,0,1,1,0,60,1,2,0
11117,29,10,1,0,0,0,0,0,40,1,1,1
11118,36,3,1,3,0,1,0,0,35,1,1,1
11119,37,13,1,3,0,1,0,0,70,0,1,1
11120,41,9,1,3,0,0,0,1,40,1,0,1
11121,43,10,0,2,0,1,0,0,48,1,1,0
11122,24,4,0,2,0,1,1,0,50,1,1,1
11123,39,13,1,3,0,0,0,0,60,1,0,1
11124,47,13,0,2,0,1,0,0,50,1,2,1
11125,42,9,1,0,0,0,0,0,45,1,1,1
11126,39,9,1,4,0,1,0,1,42,1,1,0
11127,48,13,1,0,0,0,0,0,60,1,0,1
11128,47,14,0,2,3,1,0,1,50,1,0,0
11129,27,6,0,2,0,1,0,0,40,1,1,1
11130,29,9,0,2,0,1,0,0,40,0,1,1
11131,22,11,1,3,0,0,0,0,30,1,1,1
11132,37,9,1,3,0,1,0,0,44,1,0,1
11133,38,13,0,2,0,1,0,0,60,1,1,1
11134,32,1,0,1,2,0,1,0,40,0,1,1
11135,48,14,1,0,0,0,0,0,80,1,0,1
11136,46,9,0,1,0,0,0,0,50,1,2,1
11137,51,9,1,3,3,0,0,0,38,1,1,1
11138,28,13,0,2,0,1,1,0,55,1,2,1
11139,35,9,0,2,0,1,0,0,40,1,1,1
11140,18,7,1,4,0,1,0,0,30,1,1,1
11141,45,9,1,0,3,0,0,0,40,1,1,1
11142,36,9,1,4,0,1,0,0,40,1,2,1
11143,73,10,1,0,0,0,0,0,10,1,1,1
11144,52,13,0,2,0,1,0,0,40,1,1,1
11145,17,6,1,4,0,0,0,0,40,1,1,1
11146,29,11,0,2,0,1,0,0,40,1,0,0
11148,20,10,1,4,0,1,0,0,10,1,1,1
11149,42,9,0,2,0,1,1,0,40,1,1,0
11150,37,10,1,5,0,0,0,0,40,1,1,1
11151,40,9,0,2,0,1,0,0,40,1,1,1
11152,32,12,0,2,0,1,0,0,45,1,1,0
11153,29,14,0,2,0,1,0,0,55,1,1,0
11154,20,10,1,4,0,0,0,0,40,1,1,1
11155,26,7,0,2,0,1,0,0,40,1,1,0
11156,25,13,1,3,0,1,1,0,30,1,1,1
11157,37,9,0,2,0,1,0,0,80,1,1,0
11160,26,10,0,2,0,1,0,0,40,0,1,1
11161,24,9,1,4,0,0,0,0,30,1,1,1
11162,33,9,0,4,0,0,0,0,25,1,1,1
11163,23,9,1,4,1,1,0,0,40,1,1,1
11165,36,10,1,3,0,1,0,0,50,1,1,1
11166,37,13,1,3,0,0,0,0,50,1,1,1
11167,24,11,1,4,0,1,0,0,35,1,1,1
11168,38,12,0,2,0,1,0,0,50,1,1,0
11169,50,13,1,0,0,0,0,0,45,1,1,1
11170,44,7,0,2,0,1,0,0,40,1,1,0
11171,46,9,0,2,0,1,0,1,40,1,1,0
11172,57,10,1,3,3,0,0,0,40,1,1,1
11173,37,9,0,2,0,1,0,0,70,1,1,1
11174,44,9,1,3,0,1,0,0,55,1,1,1
11175,21,10,1,4,0,0,0,0,30,1,1,1
11176,31,9,0,2,0,1,0,0,40,1,1,0
11177,32,11,0,2,0,1,1,0,42,1,1,0
11178,45,9,1,0,3,0,0,0,60,1,1,0
11179,20,9,1,4,0,1,0,0,40,1,0,1
11180,52,9,1,3,0,0,0,0,50,1,1,1
11181,47,9,0,2,0,1,0,0,25,1,2,1
11182,41,10,0,1,0,0,0,0,40,1,1,1
11183,40,10,0,2,0,1,0,0,60,1,1,0
11184,41,13,0,1,0,0,0,0,40,1,0,0
11185,46,13,0,2,0,1,0,1,50,1,1,0
11186,49,9,0,1,0,0,0,0,40,1,1,1
11188,50,9,0,5,2,0,0,0,40,0,1,1
11189,59,9,0,2,0,1,0,0,40,1,1,0
11190,18,10,1,4,0,0,0,0,25,1,1,1
11191,47,14,0,2,0,1,1,0,45,1,0,0
11193,45,9,0,2,0,1,0,0,45,1,1,0
11194,17,7,1,4,0,0,0,0,40,1,1,1
11195,45,9,0,2,0,1,0,0,32,1,2,0
11196,73,7,0,2,0,1,0,0,40,1,1,1
11197,48,6,0,2,3,1,0,0,40,1,1,1
11199,38,12,1,3,0,1,0,0,60,1,0,1
11200,37,9,0,2,0,1,0,0,50,1,0,0
11201,62,9,0,2,3,1,1,0,72,1,2,0
11202,26,9,1,3,3,1,0,0,40,1,1,1
11203,46,14,0,1,0,0,0,0,50,1,2,0
11204,46,14,0,2,0,1,0,1,40,1,1,0
11205,51,9,1,0,0,0,1,0,24,1,1,0
11206,54,10,1,3,0,0,0,0,40,1,0,1
11207,65,10,0,2,0,1,0,0,40,1,1,1
11208,29,12,0,2,0,1,0,0,45,1,1,1
11209,37,9,0,2,0,1,0,0,40,1,1,1
11210,36,16,1,0,0,0,0,0,10,0,2,1
11211,60,9,1,3,0,1,0,0,50,1,2,0
11212,33,13,1,3,0,1,0,1,40,1,1,1
11213,62,9,1,3,0,0,0,0,20,0,1,1
11214,20,9,1,3,0,0,0,0,40,1,1,1
11215,37,9,1,3,0,0,1,0,35,1,1,0
11216,66,14,0,2,0,1,1,0,20,1,1,1
11218,29,10,0,2,0,1,0,0,40,1,0,1
11219,70,10,0,2,0,1,1,0,40,1,2,1
11220,74,9,0,2,0,1,0,0,15,1,1,1
11222,51,9,0,2,0,1,0,0,40,1,2,1
11223,50,10,0,2,0,1,0,0,50,1,1,1
11224,42,9,1,3,0,1,0,0,60,1,1,0
11225,26,13,1,3,0,1,0,0,70,1,1,1
11226,27,10,1,3,0,1,0,1,40,1,0,0
11227,58,9,1,3,0,1,0,0,70,1,2,1
11229,32,13,1,3,0,1,0,1,50,1,1,1
11230,66,9,0,2,0,1,0,1,10,1,2,0
11231,23,10,1,4,0,1,0,0,45,1,1,1
11232,35,9,0,2,0,1,0,0,44,1,1,1
11233,50,13,0,2,0,1,0,0,50,1,1,1
11235,35,9,1,0,0,0,0,0,48,1,1,1
11236,31,9,1,3,0,0,0,0,50,1,1,1
11237,30,7,1,4,0,1,0,0,49,1,1,1
11238,84,10,0,2,0,1,0,0,35,1,2,0
11239,35,9,1,3,3,1,0,0,40,1,2,1
11240,45,11,0,2,0,1,0,0,50,1,2,0
11241,46,9,1,4,0,1,0,0,40,1,1,1
11242,50,10,0,2,0,1,0,0,40,0,0,1
11243,37,7,1,3,0,1,0,0,40,1,1,1
11244,32,9,1,4,0,0,0,0,40,1,1,1
11245,53,13,0,2,0,1,0,1,48,1,2,0
11246,27,10,0,2,0,1,0,0,40,1,0,0
11247,22,9,0,2,0,1,0,0,40,1,1,1
11248,29,13,0,2,0,1,0,0,40,1,1,1
11249,35,9,0,2,0,1,0,0,44,1,1,1
11250,38,10,0,1,0,0,0,0,35,1,1,1
11251,29,4,0,2,0,1,0,0,40,1,1,1
11252,26,10,1,5,2,1,0,0,44,0,1,1
11253,34,15,1,3,2,0,0,0,40,1,1,1
11254,31,11,0,2,0,1,0,0,40,1,1,0
11255,30,10,0,2,0,1,0,1,40,1,1,1
11256,20,10,1,4,0,1,0,0,40,1,1,1
11257,37,14,1,0,0,1,0,0,48,1,1,1
11258,32,9,0,1,0,0,0,0,20,1,1,1
11259,36,12,1,0,0,0,0,0,40,1,1,1
11260,54,14,0,2,2,1,1,0,40,0,1,0
11262,46,10,1,0,0,0,0,0,50,1,2,1
11263,18,9,1,4,1,0,0,0,20,1,1,1
11264,57,10,0,2,0,1,0,0,50,1,1,1
11265,37,9,0,2,0,1,0,0,40,1,1,1
11266,43,9,0,2,0,1,0,0,40,1,1,0
11267,45,9,1,3,3,0,0,0,40,1,1,1
11268,32,10,1,0,0,0,0,0,40,1,1,1
11269,38,9,0,2,0,1,0,0,40,1,0,1
11270,25,12,1,3,0,0,0,1,30,1,1,1
11271,70,10,1,3,2,1,0,0,40,0,1,1
11272,40,10,0,2,0,1,0,0,50,1,1,0
11273,40,9,1,3,0,1,0,0,40,1,2,1
11274,20,9,1,0,0,1,0,0,40,1,1,1
11275,29,9,0,2,0,1,0,0,40,1,1,0
11276,24,11,1,3,0,1,0,0,55,1,1,1
11277,28,11,1,4,3,0,0,0,40,1,1,1
11278,58,6,1,3,3,1,0,0,50,1,1,1
11279,38,13,1,0,2,0,0,1,40,0,1,1
11280,59,10,1,3,0,0,1,0,40,1,2,1
11281,18,7,1,4,0,0,0,0,15,1,1,1
11282,40,9,0,2,0,1,0,0,40,1,1,1
11283,39,14,0,2,0,1,0,0,50,1,2,1
11285,45,9,1,3,0,1,0,0,72,0,1,1
11287,24,9,1,0,3,0,0,0,20,1,0,1
11288,22,10,1,4,3,1,0,0,30,0,1,1
11289,23,13,0,2,0,1,0,0,40,1,1,1
11290,39,10,1,3,0,1,0,0,60,1,2,0
11291,28,11,1,4,0,0,0,0,38,1,1,1
11292,51,7,0,2,0,1,1,0,30,1,1,0
11293,44,13,1,4,0,0,0,0,37,1,1,1
11295,24,9,0,2,3,1,0,0,35,1,1,1
11296,24,7,0,2,0,1,0,0,40,1,1,1
11297,52,2,0,2,4,1,0,0,50,0,1,1
11298,43,9,1,3,0,1,0,0,40,1,1,1
11299,67,8,0,2,0,1,0,0,20,1,2,1
11301,36,9,0,2,0,1,1,0,50,1,1,0
11302,43,12,0,2,0,1,0,0,40,1,1,1
11303,31,4,1,5,0,1,0,0,70,1,1,1
11304,23,10,1,4,3,1,0,0,20,0,1,1
11305,26,13,1,4,0,1,0,0,40,1,1,1
11306,48,10,0,2,0,1,0,0,40,1,1,1
11307,40,10,0,2,0,1,0,0,44,1,1,1
11308,55,15,1,3,0,0,0,0,39,1,0,1
11309,49,9,0,2,0,1,0,0,45,1,1,0
11310,34,13,1,3,0,0,0,0,15,1,1,1
11311,29,9,1,4,3,0,0,0,60,1,1,1
11312,50,13,1,3,0,0,0,0,8,1,1,1
11313,19,10,1,4,0,0,0,0,9,1,1,1
11314,63,16,0,2,0,1,0,1,50,1,0,0
11315,66,13,0,2,2,1,0,0,30,0,1,1
11317,60,11,1,3,0,1,0,0,20,1,1,1
11318,60,9,1,0,0,0,0,0,38,1,1,1
11319,19,9,1,4,0,1,0,0,40,1,1,1
11320,26,9,0,2,0,1,0,0,60,1,2,1
11321,75,10,0,2,3,1,0,1,40,1,2,1
11322,58,10,1,3,0,0,0,0,20,1,0,1
11323,18,10,1,3,0,0,0,0,50,1,2,1
11324,65,12,0,2,0,1,1,0,40,1,1,1
11325,50,9,0,2,0,1,0,1,40,1,2,0
11326,26,10,1,4,0,1,0,0,40,1,1,1
11327,45,14,0,2,0,1,0,0,50,1,0,0
11329,29,9,0,2,0,1,0,0,40,1,0,0
11330,52,10,0,1,0,0,0,0,52,0,1,0
11331,23,13,1,4,0,0,0,0,40,1,1,1
11332,21,9,1,4,0,1,0,0,40,1,1,1
11333,48,9,1,4,0,0,0,0,40,1,0,1
11335,50,13,0,2,0,1,0,0,40,1,1,0
11336,41,13,1,3,3,1,0,1,40,0,0,1
11337,32,9,1,0,3,0,0,0,30,1,1,1
11338,40,9,0,2,3,1,0,0,40,1,1,1
11339,19,9,1,3,0,1,0,0,30,1,1,1
11341,42,9,1,0,0,1,0,0,39,1,0,1
11342,23,13,1,4,0,0,0,0,50,1,1,1
11343,37,9,1,3,0,1,1,0,40,1,2,0
11344,21,7,1,3,0,0,0,0,24,1,1,1
11345,28,13,0,2,0,1,0,0,40,1,1,0
11347,20,10,1,4,0,1,0,0,25,1,1,1
11348,21,7,1,3,0,1,0,0,35,1,1,1
11349,21,10,1,5,0,1,0,0,16,1,1,1
11350,45,13,1,3,0,1,0,0,40,1,2,1
11351,49,9,0,2,0,1,0,0,40,1,2,1
11352,53,10,1,3,0,1,1,0,50,0,2,0
11353,41,9,1,4,0,1,0,0,40,1,1,1
11354,48,13,1,0,2,0,0,0,40,0,0,1
11356,34,10,1,0,0,0,0,0,40,1,1,1
11357,24,9,1,4,0,0,0,0,40,1,1,1
11358,58,9,1,3,0,0,0,0,16,1,0,1
11359,41,13,0,2,0,1,0,0,50,1,1,0
11360,53,1,0,2,0,1,0,0,40,0,1,1
11361,40,9,0,2,3,1,0,0,40,1,1,1
11362,28,10,0,2,0,1,1,0,40,1,2,0
11363,32,10,0,2,0,1,0,1,47,1,1,1
11364,44,10,1,3,3,1,1,0,45,1,2,1
11365,18,7,1,5,0,0,0,0,40,1,1,1
11366,37,9,1,0,0,0,0,0,40,1,0,1
11367,43,12,1,3,3,0,0,0,45,1,1,1
11368,22,9,1,4,0,0,0,0,40,1,1,1
11369,28,6,1,5,3,1,0,0,40,1,1,1
11370,51,10,1,0,0,0,0,0,40,1,1,1
11371,63,9,1,3,0,0,0,0,72,1,1,1
11372,29,10,0,2,0,1,0,0,45,1,1,1
11373,44,13,0,2,0,1,1,0,48,1,1,0
11374,44,4,1,0,0,0,0,0,38,0,1,1
11375,37,10,0,2,0,1,0,0,40,1,0,1
11376,62,9,0,2,3,1,0,0,40,1,0,1
11377,31,9,0,2,0,1,0,0,52,1,1,1
11378,20,9,1,4,0,1,0,0,30,1,1,1
11379,48,6,1,0,0,0,0,1,32,1,1,1
11380,24,10,1,3,0,0,0,0,50,1,2,1
11381,56,13,0,2,0,1,0,0,40,1,0,1
11382,36,10,0,2,0,1,0,0,35,1,0,1
11383,29,9,1,4,0,1,0,0,40,1,1,1
11384,34,15,1,3,2,1,0,1,40,0,1,0
11385,39,10,1,4,3,1,0,0,40,1,1,1
11386,29,10,1,3,3,1,0,0,45,1,1,1
11387,38,9,0,2,0,1,0,0,65,1,2,1
11388,23,5,1,4,2,1,0,0,20,0,1,1
11389,37,9,0,2,0,1,0,0,40,0,1,1
11390,30,10,1,0,0,0,0,0,30,1,2,1
11392,42,12,0,2,0,1,0,0,40,1,1,1
11393,59,9,1,3,0,0,0,1,19,1,0,1
11394,45,9,0,2,3,1,1,0,40,1,1,0
11395,46,10,0,2,0,1,0,0,40,1,1,1
11396,25,14,1,3,0,0,1,0,37,1,1,1
11397,41,9,1,3,0,1,0,0,55,1,2,1
11398,49,9,0,2,0,1,0,0,50,1,1,0
11399,37,10,0,2,0,1,0,0,40,1,1,1
11400,31,9,1,3,0,1,0,0,45,1,1,1
11401,22,12,0,2,2,1,0,0,6,1,1,1
11402,22,9,1,4,0,0,0,0,33,1,1,1
11403,17,7,1,4,0,0,0,0,20,1,1,1
11404,47,16,0,2,0,1,0,0,50,1,1,0
11405,17,6,1,5,0,1,0,0,15,1,1,1
11406,39,3,0,2,0,1,0,0,40,0,1,1
11407,23,10,1,4,0,1,0,0,20,1,1,1
11408,41,13,0,2,0,1,0,0,40,1,1,0
11409,36,14,0,2,0,1,0,0,45,1,0,0
11410,52,13,0,2,0,1,0,1,40,1,1,0
11411,21,9,1,3,0,0,0,0,30,1,1,1
11412,33,6,1,3,0,0,0,0,36,1,1,1
11414,41,9,1,3,0,1,0,0,44,1,1,1
11415,19,9,1,4,0,0,0,0,35,1,1,1
11416,38,9,1,3,0,1,0,0,45,1,0,0
11417,24,10,1,3,0,1,0,0,40,1,1,1
11418,38,13,1,0,0,0,1,0,40,1,1,1
11419,39,13,0,2,0,1,0,0,45,1,0,0
11420,19,10,1,4,0,0,0,0,15,1,1,1
11422,42,10,0,1,0,0,0,0,40,1,1,1
11424,29,10,0,2,0,1,0,0,40,1,1,1
11425,17,8,1,4,0,1,0,0,20,1,1,1
11426,47,13,0,2,0,1,0,0,50,1,0,0
11427,24,10,1,3,0,0,0,0,60,1,1,1
11428,61,10,0,2,0,1,0,0,40,1,0,0
11429,40,10,0,2,0,1,0,0,60,1,2,1
11431,59,9,0,1,3,0,0,0,38,0,1,1
11432,29,10,1,3,0,1,0,0,55,1,1,1
11433,26,9,1,3,0,1,0,0,40,1,1,1
11434,46,9,0,2,0,1,0,0,40,1,1,0
11435,56,9,0,2,0,1,0,0,40,1,0,0
11436,25,13,1,3,0,0,0,0,40,1,1,1
11437,17,8,1,4,0,0,0,0,18,1,1,1
11438,29,11,1,3,3,0,0,0,40,1,1,1
11439,23,3,1,0,0,1,0,0,30,1,1,1
11440,67,9,1,3,0,0,0,0,35,1,1,1
11441,29,14,1,3,0,0,0,0,50,1,1,1
11442,33,12,1,3,0,0,0,1,40,1,1,1
11443,32,9,1,4,0,1,0,0,40,1,1,1
11444,34,10,0,2,0,1,0,0,62,0,1,1
11445,49,9,0,2,0,1,0,0,40,1,1,1
11447,39,9,1,3,0,1,0,0,40,1,1,1
11448,41,13,1,3,0,1,0,0,40,1,1,1
11449,31,10,1,0,0,0,0,0,38,1,1,1
11450,47,16,0,2,0,1,0,0,40,1,0,0
11451,27,9,1,5,0,1,0,0,1,1,1,1
11452,23,7,0,2,0,1,1,0,25,1,1,1
11453,44,4,0,2,0,1,0,0,80,1,1,0
11454,25,12,0,2,0,1,0,0,45,1,1,1
11455,23,10,1,4,0,0,0,0,16,1,1,1
11456,52,9,0,2,0,1,0,0,50,1,1,0
11457,62,9,1,3,0,0,0,0,36,1,0,1
11458,31,13,1,3,0,0,0,0,40,1,1,1
11459,19,7,0,2,0,1,0,0,60,1,1,1
11461,53,10,0,2,0,1,0,0,40,0,1,1
11462,25,9,1,3,0,0,0,0,40,1,1,1
11463,45,9,1,3,0,1,0,0,40,1,1,1
11464,69,5,1,5,0,1,1,0,40,1,1,1
11465,49,9,0,2,0,1,0,0,40,1,1,0
11466,42,13,0,1,2,0,0,0,27,0,1,0
11467,44,9,0,2,0,1,0,0,40,1,2,0
11468,56,10,0,2,0,1,0,0,41,1,0,0
11469,37,9,0,2,0,1,0,0,40,1,0,0
11470,37,13,0,2,0,1,0,0,45,1,1,0
11471,22,10,1,3,0,0,0,0,40,1,1,1
11472,34,13,0,2,0,1,0,0,40,1,0,0
11473,36,9,1,3,0,1,0,0,40,1,1,1
11475,28,10,0,2,0,1,0,0,65,1,0,1
11476,28,13,0,2,0,1,0,0,50,1,1,1
11478,73,3,0,2,0,1,0,0,20,1,0,1
11479,37,9,0,2,0,1,0,0,60,1,2,1
11480,24,13,1,4,3,0,0,0,65,1,1,1
11481,30,9,0,4,0,0,0,0,38,1,0,1
11482,38,11,0,2,0,1,0,0,40,1,1,1
11483,50,10,0,2,2,1,0,0,40,0,1,0
11485,43,15,1,3,0,1,1,0,40,1,1,0
11486,42,9,0,2,3,1,0,0,40,1,1,1
